ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON
35934;3389;-38.0510303064;145.2518422552;-38.0510521582;145.2517536211
35935;3389;-38.0510521582;145.2517536211;-38.0510656555;145.2517054279
35936;3389;-38.0510656555;145.2517054279;-38.0510873634;145.2516383263
35937;3389;-38.0510873634;145.2516383263;-38.0511126976;145.2515734029
35938;3389;-38.0511126976;145.2515734029;-38.0511412949;145.2515115084
35939;3389;-38.0511412949;145.2515115084;-38.0511744461;145.2514480571
35940;3389;-38.0511744461;145.2514480571;-38.051282997;145.2512797561
35941;3389;-38.051282997;145.2512797561;-38.0513909329;145.2511124095
35942;3389;-38.0513909329;145.2511124095;-38.0517635643;145.2505780028
35943;3389;-38.0517635643;145.2505780028;-38.0517949605;145.2505305977
35944;3389;-38.0517949605;145.2505305977;-38.0518561376;145.2504329333
35945;3389;-38.0518561376;145.2504329333;-38.0519144359;145.2503325132
35946;3389;-38.0519144359;145.2503325132;-38.0519698047;145.2502294525
35947;3389;-38.0519698047;145.2502294525;-38.0520221417;145.2501239088
35948;3389;-38.0520221417;145.2501239088;-38.0520714023;145.2500160198
35949;3389;-38.0520714023;145.2500160198;-38.0521175053;145.2499059084
35950;3389;-38.0521175053;145.2499059084;-38.0521603965;145.2497937478
35951;3389;-38.0521603965;145.2497937478;-38.0522000114;145.2496796844
35952;3389;-38.0522000114;145.2496796844;-38.0522915001;145.2493401916
35953;3389;-38.0522915001;145.2493401916;-38.0523176928;145.2492429959
35954;3390;-38.055317643;145.2988145666;-38.0553317964;145.2989241502
35955;3390;-38.0553317964;145.2989241502;-38.0553318009;145.2989241849
35956;3390;-38.0553318009;145.2989241849;-38.0554778296;145.3000548668
35957;3391;-38.1148995936;145.2521113096;-38.1149777103;145.252095619
35958;3391;-38.1149777103;145.252095619;-38.1149775495;145.2520956513
35959;3391;-38.1149775495;145.2520956513;-38.1152620662;145.2520385027
35960;3391;-38.1152620662;145.2520385027;-38.1152624497;145.2520384317
35961;3391;-38.1152624497;145.2520384317;-38.1161622548;145.2518727398
35962;3391;-38.1161622548;145.2518727398;-38.1162733826;145.2518964655
35963;3391;-38.1162733826;145.2518964655;-38.1163583912;145.2519606632
35964;3391;-38.1163583912;145.2519606632;-38.1164182409;145.2521307796
35965;3391;-38.1164182409;145.2521307796;-38.1166203865;145.2536155425
35966;3391;-38.1166203865;145.2536155425;-38.1166327484;145.2537063455
35967;3392;-38.0747905853;145.3537426504;-38.0759084644;145.353448769
35968;3392;-38.0759084644;145.353448769;-38.075980433;145.3534298488
35969;3393;-37.9857156987;145.273251641;-37.9857467056;145.273155839
35970;3393;-37.9857467056;145.273155839;-37.9858679623;145.2727811886
35971;3394;-38.1320571586;145.2928895842;-38.1321063377;145.2928270247
35972;3394;-38.1321063377;145.2928270247;-38.1325495659;145.2922631991
35973;3394;-38.1325495659;145.2922631991;-38.1326093835;145.2922520717
35974;3394;-38.1326093835;145.2922520717;-38.1331101453;145.2921588964
35975;3394;-38.1331101453;145.2921588964;-38.1337962986;145.2920312303
35976;3394;-38.1337962986;145.2920312303;-38.1348583939;145.2918335981
35977;3394;-38.1348583939;145.2918335981;-38.136604098;145.292706299
35978;3394;-38.136604098;145.292706299;-38.1366997678;145.2926879706
35979;3394;-38.1366997678;145.2926879706;-38.1367704041;145.2926744382
35980;3395;-38.0658532619;145.3501744206;-38.0659074523;145.3502437968
35981;3395;-38.0659074523;145.3502437968;-38.0664045183;145.3508801641
35982;3395;-38.0664045183;145.3508801641;-38.0667359138;145.3513044364
35983;3395;-38.0667359138;145.3513044364;-38.0668182275;145.3514193448
35984;3395;-38.0668182275;145.3514193448;-38.0668924353;145.3515427625
35985;3395;-38.0668924353;145.3515427625;-38.0669202912;145.3515984693
35986;3395;-38.0669202912;145.3515984693;-38.0669579542;145.3516737984
35987;3395;-38.0669579542;145.3516737984;-38.0670143452;145.35181148
35988;3395;-38.0670143452;145.35181148;-38.0670611344;145.351954793
35989;3395;-38.0670611344;145.351954793;-38.0670880218;145.3520578886
35990;3395;-38.0670880218;145.3520578886;-38.067109984;145.3521631044
35991;3395;-38.067109984;145.3521631044;-38.06712688;145.3522698224
35992;3395;-38.06712688;145.3522698224;-38.0671366129;145.3523426405
35993;3395;-38.0671366129;145.3523426405;-38.0672613917;145.3532761331
35994;3395;-38.0672613917;145.3532761331;-38.0673274283;145.3537701682
35995;3395;-38.0673274283;145.3537701682;-38.0673905193;145.3542421729
35996;3395;-38.0673905193;145.3542421729;-38.0673951234;145.354290946
35997;3395;-38.0673951234;145.354290946;-38.0673960037;145.3543343662
35998;3395;-38.0673960037;145.3543343662;-38.0673939397;145.3543777179
35999;3395;-38.0673939397;145.3543777179;-38.0673889115;145.3544206778
36000;3395;-38.0673889115;145.3544206778;-38.0673809502;145.3544629408
36001;3395;-38.0673809502;145.3544629408;-38.0673701346;145.3545041642
36002;3395;-38.0673701346;145.3545041642;-38.0673565489;145.354544042
36003;3395;-38.0673565489;145.354544042;-38.0673442931;145.3545728372
36004;3395;-38.0673442931;145.3545728372;-38.0673402736;145.3545822883
36005;3395;-38.0673402736;145.3545822883;-38.0673214463;145.3546186083
36006;3395;-38.0673214463;145.3546186083;-38.0673002019;145.3546527414
36007;3395;-38.0673002019;145.3546527414;-38.0672767206;145.3546844122
36008;3395;-38.0672767206;145.3546844122;-38.0672511305;145.3547133842
36009;3395;-38.0672511305;145.3547133842;-38.0672236842;145.3547394761
36010;3395;-38.0672236842;145.3547394761;-38.0671945349;145.354762427
36011;3395;-38.0671945349;145.354762427;-38.0671639369;145.354782133
36012;3395;-38.0671639369;145.354782133;-38.0671320959;145.354798405
36013;3395;-38.0671320959;145.354798405;-38.0670992742;145.3548111264
36014;3395;-38.0670992742;145.3548111264;-38.0670656981;145.3548202329
36015;3395;-38.0670656981;145.3548202329;-38.0667941829;145.3548782776
36016;3395;-38.0667941829;145.3548782776;-38.0660992387;145.355025773
36017;3395;-38.0660992387;145.355025773;-38.0661019424;145.3550501154
36018;3395;-38.0661019424;145.3550501154;-38.0660367262;145.3550635481
36019;3395;-38.0660367262;145.3550635481;-38.0659586113;145.3550796376
36020;3396;-38.0310928503;145.3463776802;-38.0311907344;145.3463564569
36021;3396;-38.0311907344;145.3463564569;-38.0313031578;145.3463320812
36022;3396;-38.0313031578;145.3463320812;-38.0314471248;145.3463008659
36023;3396;-38.0314471248;145.3463008659;-38.0315340937;145.3462836181
36024;3397;-38.0676008084;145.2799541637;-38.0676487987;145.2799476124
36025;3398;-38.1044347616;145.28784812;-38.1045599149;145.2878225531
36026;3398;-38.1045599149;145.2878225531;-38.1060571025;145.2875166934
36027;3398;-38.1060571025;145.2875166934;-38.1061469303;145.2874983421
36028;3399;-38.0718682765;145.3319925456;-38.0719437122;145.3319750972
36029;3399;-38.0719437122;145.3319750972;-38.0719437767;145.3319750823
36030;3399;-38.0719437767;145.3319750823;-38.0738139753;145.33154249
36031;3399;-38.0738139753;145.33154249;-38.0738140703;145.331542468
36032;3399;-38.0738140703;145.331542468;-38.0738815364;145.3315268621
36033;3399;-38.0738815364;145.3315268621;-38.0739293857;145.3315157942
36034;3399;-38.0739293857;145.3315157942;-38.0739309797;145.3315154255
36035;3399;-38.0739309797;145.3315154255;-38.0740181734;145.3314952568
36036;3400;-38.1192311314;145.339433074;-38.11920892;145.3392643907
36037;3400;-38.11920892;145.3392643907;-38.1190053818;145.3376417385
36038;3400;-38.1190053818;145.3376417385;-38.1190355018;145.3375088417
36039;3400;-38.1190355018;145.3375088417;-38.119552808;145.3374117367
36040;3400;-38.119552808;145.3374117367;-38.1196855109;145.3374108145
36041;3400;-38.1196855109;145.3374108145;-38.1197701312;145.3374557256
36042;3400;-38.1197701312;145.3374557256;-38.1199530417;145.3390170292
36043;3400;-38.1199530417;145.3390170292;-38.1199752394;145.3394009498
36044;3400;-38.1199752394;145.3394009498;-38.1200551174;145.3400828666
36045;3400;-38.1200551174;145.3400828666;-38.1199789086;145.3402561643
36046;3400;-38.1199789086;145.3402561643;-38.1193557444;145.3403794785
36047;3400;-38.1193557444;145.3403794785;-38.1192311326;145.3394330834
36048;3401;-38.0399672081;145.3499074745;-38.0399099867;145.3498633274
36049;3401;-38.0399099867;145.3498633274;-38.0398085613;145.3497850764
36050;3401;-38.0398085613;145.3497850764;-38.0396932036;145.349752565
36051;3401;-38.0396932036;145.349752565;-38.0395378272;145.3497817117
36052;3401;-38.0395378272;145.3497817117;-38.0394098125;145.3498790027
36053;3401;-38.0394098125;145.3498790027;-38.0391234563;145.3501511778
36054;3401;-38.0391234563;145.3501511778;-38.0386463578;145.3504049539
36055;3401;-38.0386463578;145.3504049539;-38.0383414939;145.3494883782
36056;3401;-38.0383414939;145.3494883782;-38.0382759351;145.3492861308
36057;3401;-38.0382759351;145.3492861308;-38.0382786573;145.3492390759
36058;3401;-38.0382786573;145.3492390759;-38.0382996269;145.3492000444
36059;3401;-38.0382996269;145.3492000444;-38.0390242496;145.3487197997
36060;3401;-38.0390242496;145.3487197997;-38.0397034055;145.348272233
36061;3401;-38.0397034055;145.348272233;-38.039888499;145.3482412737
36062;3401;-38.039888499;145.3482412737;-38.0402970643;145.3481761584
36063;3401;-38.0402970643;145.3481761584;-38.0407127073;145.3481091045
36064;3401;-38.0407127073;145.3481091045;-38.0410508768;145.3480525105
36065;3401;-38.0410508768;145.3480525105;-38.0410509348;145.3480525008
36066;3401;-38.0410509348;145.3480525008;-38.0411707488;145.3480324493
36067;3402;-38.0799805569;145.2713658686;-38.0800672586;145.2713474698
36068;3402;-38.0800672586;145.2713474698;-38.0813019875;145.2710854448
36069;3402;-38.0813019875;145.2710854448;-38.0813758312;145.2710697739
36070;3403;-38.0593659999;145.35224134;-38.0594341862;145.3523143052
36071;3403;-38.0594341862;145.3523143052;-38.0601626913;145.3530938788
36072;3403;-38.0601626913;145.3530938788;-38.0602101143;145.3531495461
36073;3403;-38.0602101143;145.3531495461;-38.060230965;145.353178986
36074;3403;-38.060230965;145.353178986;-38.0602532777;145.3532105041
36075;3403;-38.0602532777;145.3532105041;-38.0602918333;145.3532762262
36076;3403;-38.0602918333;145.3532762262;-38.0603254389;145.3533461535
36077;3403;-38.0603254389;145.3533461535;-38.0603538358;145.35341969
36078;3403;-38.0603538358;145.35341969;-38.0603767377;145.3534962311
36079;3403;-38.0603767377;145.3534962311;-38.0603940021;145.3535751064
36080;3403;-38.0603940021;145.3535751064;-38.0604054409;145.3536556397
36081;3403;-38.0604054409;145.3536556397;-38.0604678854;145.3542513017
36082;3403;-38.0604678854;145.3542513017;-38.0604678882;145.3542513282
36083;3403;-38.0604678882;145.3542513282;-38.0604775017;145.3543430351
36084;3404;-38.1228267681;145.3243581538;-38.122836933;145.3244401706
36085;3404;-38.122836933;145.3244401706;-38.1229618967;145.3254484905
36086;3404;-38.1229618967;145.3254484905;-38.1218323175;145.325682604
36087;3404;-38.1218323175;145.325682604;-38.1214656745;145.3257035158
36088;3404;-38.1214656745;145.3257035158;-38.121114025;145.3257733458
36089;3404;-38.121114025;145.3257733458;-38.1205087108;145.3258980568
36090;3404;-38.1205087108;145.3258980568;-38.1203747727;145.3259524752
36091;3404;-38.1203747727;145.3259524752;-38.1201883227;145.3244483347
36092;3404;-38.1201883227;145.3244483347;-38.1201683921;145.3243426404
36093;3404;-38.1201683921;145.3243426404;-38.120148452;145.3242369236
36094;3404;-38.120148452;145.3242369236;-38.1200597366;145.3235213206
36095;3404;-38.1200597366;145.3235213206;-38.1200311837;145.3232477749
36096;3404;-38.1200311837;145.3232477749;-38.1200084789;145.3230302229
36097;3404;-38.1200084789;145.3230302229;-38.1199419501;145.3223098043
36098;3404;-38.1199419501;145.3223098043;-38.1199358294;145.3222435687
36099;3404;-38.1199358294;145.3222435687;-38.1199315883;145.3221993279
36100;3404;-38.1199315883;145.3221993279;-38.119926661;145.3221551975
36101;3404;-38.119926661;145.3221551975;-38.1199210489;145.3221111911
36102;3404;-38.1199210489;145.3221111911;-38.1199147515;145.3220673522
36103;3404;-38.1199147515;145.3220673522;-38.1199077876;145.3220236688
36104;3404;-38.1199077876;145.3220236688;-38.1199001476;145.3219801549
36105;3404;-38.1199001476;145.3219801549;-38.1198918313;145.3219368652
36106;3404;-38.1198918313;145.3219368652;-38.1198828382;145.3218937667
36107;3404;-38.1198828382;145.3218937667;-38.1198731871;145.3218509172
36108;3404;-38.1198731871;145.3218509172;-38.1198628598;145.3218082918
36109;3404;-38.1198628598;145.3218082918;-38.1198518833;145.3217659609
36110;3404;-38.1198518833;145.3217659609;-38.1198402483;145.3217239005
36111;3404;-38.1198402483;145.3217239005;-38.1198279542;145.3216821336
36112;3404;-38.1198279542;145.3216821336;-38.1198150291;145.3216406721
36113;3404;-38.1198150291;145.3216406721;-38.1198014627;145.3215995503
36114;3404;-38.1198014627;145.3215995503;-38.119787248;145.3215587788
36115;3404;-38.119787248;145.3215587788;-38.1197724191;145.321518359
36116;3404;-38.1197724191;145.321518359;-38.1197569496;145.3214783235
36117;3404;-38.1197569496;145.3214783235;-38.1197349152;145.3214240503
36118;3404;-38.1197349152;145.3214240503;-38.1197202009;145.3213879308
36119;3404;-38.1197202009;145.3213879308;-38.1197001396;145.3213367792
36120;3404;-38.1197001396;145.3213367792;-38.1196807277;145.3212852329
36121;3404;-38.1196807277;145.3212852329;-38.1196619567;145.3212333126
36122;3404;-38.1196619567;145.3212333126;-38.1196311221;145.3211444844
36123;3404;-38.1196311221;145.3211444844;-38.1196183522;145.321105577
36124;3404;-38.1196183522;145.321105577;-38.1196059982;145.3210660007
36125;3404;-38.1196059982;145.3210660007;-38.1195942939;145.3210261061
36126;3404;-38.1195942939;145.3210261061;-38.119583203;145.320985942
36127;3404;-38.119583203;145.320985942;-38.1195727345;145.320945507
36128;3404;-38.1195727345;145.320945507;-38.11956287;145.3209048334
36129;3404;-38.11956287;145.3209048334;-38.1195602165;145.3208930763
36130;3404;-38.1195602165;145.3208930763;-38.1195536372;145.3208639013
36131;3404;-38.1195536372;145.3208639013;-38.1195450351;145.3208227779
36132;3404;-38.1195450351;145.3208227779;-38.1195370546;145.3207814521
36133;3404;-38.1195370546;145.3207814521;-38.1195296966;145.3207399238
36134;3404;-38.1195296966;145.3207399238;-38.1195229979;145.3206982389
36135;3404;-38.1195229979;145.3206982389;-38.1195202463;145.3206793762
36136;3404;-38.1195202463;145.3206793762;-38.1195169113;145.3206563849
36137;3404;-38.1195169113;145.3206563849;-38.1195114734;145.3206143963
36138;3404;-38.1195114734;145.3206143963;-38.1195066933;145.320572274
36139;3404;-38.1195066933;145.320572274;-38.1195029532;145.3205323682
36140;3404;-38.1195029532;145.3205323682;-38.1194985449;145.3204925519
36141;3404;-38.1194985449;145.3204925519;-38.1194934708;145.3204528809
36142;3404;-38.1194934708;145.3204528809;-38.1194877291;145.3204133438
36143;3404;-38.1194877291;145.3204133438;-38.1194813293;145.3203739849
36144;3404;-38.1194813293;145.3203739849;-38.1194742631;145.3203347839
36145;3404;-38.1194742631;145.3203347839;-38.1194660511;145.3202925908
36146;3404;-38.1194660511;145.3202925908;-38.1194572524;145.320250588
36147;3404;-38.1194572524;145.320250588;-38.1194478681;145.3202087891
36148;3404;-38.1194478681;145.3202087891;-38.1194035646;145.3200417681
36149;3404;-38.1194035646;145.3200417681;-38.1193390167;145.3198380786
36150;3404;-38.1193390167;145.3198380786;-38.1192238238;145.3195621839
36151;3404;-38.1192238238;145.3195621839;-38.119188923;145.3194537842
36152;3404;-38.119188923;145.3194537842;-38.1191643952;145.3193538652
36153;3404;-38.1191643952;145.3193538652;-38.1191414492;145.3192180676
36154;3404;-38.1191414492;145.3192180676;-38.1191299879;145.3191361136
36155;3404;-38.1191299879;145.3191361136;-38.1191064278;145.3189676483
36156;3405;-38.0477548278;145.3445485745;-38.0478108612;145.3444995695
36157;3405;-38.0478108612;145.3444995695;-38.0478257708;145.3444884178
36158;3405;-38.0478257708;145.3444884178;-38.047858838;145.344463685
36159;3405;-38.047858838;145.344463685;-38.0479597485;145.3444039036
36160;3405;-38.0479597485;145.3444039036;-38.0480658561;145.3443608804
36161;3405;-38.0480658561;145.3443608804;-38.048173953;145.3443338158
36162;3405;-38.048173953;145.3443338158;-38.0482433345;145.3443107664
36163;3405;-38.0482433345;145.3443107664;-38.0483104366;145.344278673
36164;3405;-38.0483104366;145.344278673;-38.0483535394;145.3442524275
36165;3405;-38.0483535394;145.3442524275;-38.0484152139;145.3442060902
36166;3405;-38.0484152139;145.3442060902;-38.0484727299;145.3441518624
36167;3405;-38.0484727299;145.3441518624;-38.0485254469;145.3440903316
36168;3405;-38.0485254469;145.3440903316;-38.0485867534;145.3439990146
36169;3405;-38.0485867534;145.3439990146;-38.0486266764;145.3439222844
36170;3405;-38.0486266764;145.3439222844;-38.0486690496;145.3438138937
36171;3405;-38.0486690496;145.3438138937;-38.0486927718;145.3437282713
36172;3405;-38.0486927718;145.3437282713;-38.0487131636;145.343610142
36173;3405;-38.0487131636;145.343610142;-38.0487198091;145.3435198057
36174;3405;-38.0487198091;145.3435198057;-38.0487170095;145.343398926
36175;3405;-38.0487170095;145.343398926;-38.0486795892;145.3430942964
36176;3405;-38.0486795892;145.3430942964;-38.0485841809;145.3423386377
36177;3405;-38.0485841809;145.3423386377;-38.0485783588;145.3422789354
36178;3405;-38.0485783588;145.3422789354;-38.0485757327;145.3421887843
36179;3405;-38.0485757327;145.3421887843;-38.048583668;145.3420689574
36180;3405;-38.048583668;145.3420689574;-38.0486045147;145.3419516381
36181;3405;-38.0486045147;145.3419516381;-38.048626557;145.3418703267
36182;3405;-38.048626557;145.3418703267;-38.0486496349;145.3417986114
36183;3405;-38.0486496349;145.3417986114;-38.0486715614;145.341741114
36184;3405;-38.0486715614;145.341741114;-38.0486762301;145.3417288714
36185;3405;-38.0486762301;145.3417288714;-38.0486942079;145.3416667266
36186;3405;-38.0486942079;145.3416667266;-38.0487033427;145.3416318143
36187;3406;-38.1359797548;145.2554080812;-38.1360203181;145.2554060274
36188;3406;-38.1360203181;145.2554060274;-38.1363426466;145.2553897068
36189;3406;-38.1363426466;145.2553897068;-38.1370469326;145.2555159456
36190;3407;-38.0784953811;145.2653289822;-38.0785214279;145.2648738806
36191;3407;-38.0785214279;145.2648738806;-38.0785326914;145.2647541354
36192;3407;-38.0785326914;145.2647541354;-38.0785501502;145.2646355958
36193;3407;-38.0785501502;145.2646355958;-38.0785737134;145.2645187657
36194;3407;-38.0785737134;145.2645187657;-38.0786031713;145.2644045095
36195;3407;-38.0786031713;145.2644045095;-38.0787767982;145.26384801
36196;3407;-38.0787767982;145.26384801;-38.0788098212;145.263742165
36197;3408;-38.0553918744;145.3258154205;-38.0554346789;145.3258074317
36198;3408;-38.0554346789;145.3258074317;-38.0565597457;145.3255974513
36199;3408;-38.0565597457;145.3255974513;-38.0565658847;145.325596241
36200;3409;-37.9927044541;145.3196211357;-37.9927511379;145.3196905668
36201;3409;-37.9927511379;145.3196905668;-37.9934570543;145.3207404665
36202;3410;-37.996727428;145.268093867;-37.9970523263;145.2671369389
36203;3410;-37.9970523263;145.2671369389;-37.9976116054;145.2655021804
36204;3410;-37.9976116054;145.2655021804;-37.9979272804;145.2645794535
36205;3410;-37.9979272804;145.2645794535;-37.998003679;145.264356124
36206;3410;-37.998003679;145.264356124;-37.9980720163;145.2641563582
36207;3410;-37.9980720163;145.2641563582;-37.9980850133;145.2641252305
36208;3410;-37.9980850133;145.2641252305;-37.9981061535;145.2640866644
36209;3410;-37.9981061535;145.2640866644;-37.9981312744;145.2640521305
36210;3410;-37.9981312744;145.2640521305;-37.9981599004;145.264022265
36211;3410;-37.9981599004;145.264022265;-37.9981914956;145.2639976365
36212;3410;-37.9981914956;145.2639976365;-37.9982254579;145.2639787191
36213;3410;-37.9982254579;145.2639787191;-37.9982611623;145.2639658534
36214;3410;-37.9982611623;145.2639658534;-37.9983743013;145.2639457228
36215;3410;-37.9983743013;145.2639457228;-37.9991584649;145.26381861
36216;3410;-37.9991584649;145.26381861;-37.9998916346;145.2636991951
36217;3410;-37.9998916346;145.2636991951;-38.0002762789;145.2636365415
36218;3410;-38.0002762789;145.2636365415;-38.0003843054;145.2636189452
36219;3411;-38.1072571745;145.3199612995;-38.1072698587;145.3200646504
36220;3411;-38.1072698587;145.3200646504;-38.1072698805;145.3200648283
36221;3411;-38.1072698805;145.3200648283;-38.1072698813;145.3200648344
36222;3411;-38.1072698813;145.3200648344;-38.1075073109;145.3218703378
36223;3411;-38.1075073109;145.3218703378;-38.1075160763;145.3219480324
36224;3411;-38.1075160763;145.3219480324;-38.1075220882;145.3220279046
36225;3411;-38.1075220882;145.3220279046;-38.1075255621;145.3221437949
36226;3411;-38.1075255621;145.3221437949;-38.107522752;145.3222614474
36227;3411;-38.107522752;145.3222614474;-38.1075135279;145.3223785828
36228;3411;-38.1075135279;145.3223785828;-38.1074925392;145.3225496426
36229;3411;-38.1074925392;145.3225496426;-38.1074891501;145.3225874012
36230;3411;-38.1074891501;145.3225874012;-38.1074864183;145.3226252439
36231;3411;-38.1074864183;145.3226252439;-38.1074849395;145.3226523849
36232;3411;-38.1074849395;145.3226523849;-38.1074843526;145.322663157
36233;3411;-38.1074843526;145.322663157;-38.1074829715;145.3227011171
36234;3411;-38.1074829715;145.3227011171;-38.1074822389;145.322739116
36235;3411;-38.1074822389;145.322739116;-38.1074821831;145.3227771176
36236;3411;-38.1074821831;145.3227771176;-38.1074827825;145.3228151225
36237;3411;-38.1074827825;145.3228151225;-38.1074840601;145.322853096
36238;3411;-38.1074840601;145.322853096;-38.1074859945;145.3228910019
36239;3411;-38.1074859945;145.3228910019;-38.1074885961;145.3229288664
36240;3411;-38.1074885961;145.3229288664;-38.1074918725;145.322966655
36241;3411;-38.1074918725;145.322966655;-38.1074957988;145.3230043318
36242;3411;-38.1074957988;145.3230043318;-38.107500392;145.323041885
36243;3411;-38.107500392;145.323041885;-38.1076889012;145.3244783395
36244;3411;-38.1076889012;145.3244783395;-38.1076889012;145.3244783395
36245;3411;-38.1076889012;145.3244783395;-38.1077088129;145.3246300767
36246;3412;-38.1176142555;145.3028455747;-38.1176305183;145.3029742148
36247;3412;-38.1176305183;145.3029742148;-38.1178014928;145.3043267042
36248;3412;-38.1178014928;145.3043267042;-38.1177283194;145.3043415233
36249;3412;-38.1177283194;145.3043415233;-38.1174580185;145.3043962643
36250;3412;-38.1174580185;145.3043962643;-38.1178360298;145.304768966
36251;3412;-38.1178360298;145.304768966;-38.1178037611;145.3045238515
36252;3412;-38.1178037611;145.3045238515;-38.1178014928;145.3043267042
36253;3412;-38.1178014928;145.3043267042;-38.1178361096;145.3047695726
36254;3412;-38.1178361096;145.3047695726;-38.1178456054;145.3048417034
36255;3412;-38.1178456054;145.3048417034;-38.1178947851;145.3052186303
36256;3412;-38.1178947851;145.3052186303;-38.118078361;145.3066259112
36257;3412;-38.118078361;145.3066259112;-38.1180890269;145.3067076795
36258;3413;-37.9777882825;145.2787755142;-37.9780295697;145.2787264281
36259;3413;-37.9780295697;145.2787264281;-37.9793566572;145.2784975123
36260;3413;-37.9793566572;145.2784975123;-37.9799603848;145.2783933641
36261;3413;-37.9799603848;145.2783933641;-37.9803806256;145.2783168449
36262;3413;-37.9803806256;145.2783168449;-37.9809535956;145.2781893374
36263;3413;-37.9809535956;145.2781893374;-37.9774851825;145.2786297404
36264;3413;-37.9774851825;145.2786297404;-37.9775979724;145.2786083557
36265;3413;-37.9775979724;145.2786083557;-37.9780342789;145.2785256321
36266;3413;-37.9780342789;145.2785256321;-37.9797032042;145.2782796261
36267;3413;-37.9797032042;145.2782796261;-37.9802738552;145.2781847798
36268;3413;-37.9802738552;145.2781847798;-37.9809398554;145.2780376497
36269;3413;-37.9809398554;145.2780376497;-37.9810664034;145.2780209515
36270;3413;-37.9810664034;145.2780209515;-37.9822960869;145.2777767202
36271;3413;-37.9822960869;145.2777767202;-37.9823540902;145.2777645271
36272;3413;-37.9823540902;145.2777645271;-37.9832171955;145.2775830451
36273;3413;-37.9832171955;145.2775830451;-37.9844527847;145.2773392303
36274;3413;-37.9844527847;145.2773392303;-37.9854168947;145.2771457032
36275;3413;-37.9854168947;145.2771457032;-37.9862897965;145.2769890808
36276;3413;-37.9862897965;145.2769890808;-37.9863655389;145.2769756142
36277;3413;-37.9863655389;145.2769756142;-37.9864306805;145.2769640324
36278;3413;-37.9864306805;145.2769640324;-37.986645006;145.276936134
36279;3413;-37.986645006;145.276936134;-37.986750718;145.2769145066
36280;3413;-37.986750718;145.2769145066;-37.9868365729;145.2768969281
36281;3414;-37.9809535956;145.2781893374;-37.9823755221;145.2779136047
36282;3414;-37.9823755221;145.2779136047;-37.9823927922;145.2779102531
36283;3414;-37.9823927922;145.2779102531;-37.9830647906;145.2777714032
36284;3414;-37.9830647906;145.2777714032;-37.9839233958;145.2775759364
36285;3415;-37.9771623221;145.2786997259;-37.9773201906;145.2786616593
36286;3415;-37.9773201906;145.2786616593;-37.9774851825;145.2786297404
36287;3416;-38.1923341344;145.2708079421;-38.1921997511;145.2700581766
36288;3416;-38.1921997511;145.2700581766;-38.1917920015;145.267734367
36289;3416;-38.1917920015;145.267734367;-38.1920390714;145.2660793983
36290;3416;-38.1920390714;145.2660793983;-38.1920606704;145.2659297506
36291;3416;-38.1920606704;145.2659297506;-38.1920539378;145.265768042
36292;3416;-38.1920539378;145.265768042;-38.192030873;145.2655074602
36293;3416;-38.192030873;145.2655074602;-38.1919409986;145.2646615714
36294;3416;-38.1919409986;145.2646615714;-38.1919361233;145.2645925084
36295;3416;-38.1919361233;145.2645925084;-38.1919244304;145.264465219
36296;3416;-38.1919244304;145.264465219;-38.1919335742;145.2643375812
36297;3416;-38.1919335742;145.2643375812;-38.191963102;145.2642150476
36298;3416;-38.191963102;145.2642150476;-38.192011823;145.2641027756
36299;3416;-38.192011823;145.2641027756;-38.1920776535;145.2640055041
36300;3416;-38.1920776535;145.2640055041;-38.1921258905;145.2639207161
36301;3416;-38.1921258905;145.2639207161;-38.1922599784;145.2637940181
36302;3416;-38.1922599784;145.2637940181;-38.1925445394;145.2636943524
36303;3416;-38.1925445394;145.2636943524;-38.1931970979;145.2635853735
36304;3416;-38.1931970979;145.2635853735;-38.1939730025;145.2634152557
36305;3416;-38.1939730025;145.2634152557;-38.1939731547;145.2634152223
36306;3416;-38.1939731547;145.2634152223;-38.1940566909;145.2633969066
36307;3417;-38.0884539769;145.2504988231;-38.08853775;145.2504814985
36308;3417;-38.08853775;145.2504814985;-38.0908432777;145.2500046898
36309;3417;-38.0908432777;145.2500046898;-38.0909415011;145.2499843754
36310;3418;-38.0075217452;145.3192955368;-38.007608065;145.3192758995
36311;3418;-38.007608065;145.3192758995;-38.0080958591;145.3191649282
36312;3419;-38.1124472564;145.3236454166;-38.1124648969;145.323779823
36313;3419;-38.1124648969;145.323779823;-38.1125114047;145.3241341797
36314;3419;-38.1125114047;145.3241341797;-38.1125114778;145.3241347372
36315;3419;-38.1125114778;145.3241347372;-38.1125646246;145.3245396892
36316;3419;-38.1125646246;145.3245396892;-38.1127541421;145.32598374
36317;3419;-38.1127541421;145.32598374;-38.1127659565;145.3260737661
36318;3420;-38.0249725128;145.2686525595;-38.0252927619;145.2685806752
36319;3420;-38.0252927619;145.2685806752;-38.025332826;145.2685647703
36320;3420;-38.025332826;145.2685647703;-38.0253744633;145.2685381433
36321;3420;-38.0253744633;145.2685381433;-38.0254118583;145.2685028667
36322;3420;-38.0254118583;145.2685028667;-38.0254438913;145.2684599989
36323;3420;-38.0254438913;145.2684599989;-38.0254692895;145.2684200449
36324;3420;-38.0254692895;145.2684200449;-38.0255107676;145.2683547956
36325;3421;-38.0274093493;145.3289236997;-38.0274459212;145.3290157436
