ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON;modified_weight_km
35076;3290;-38.1033728228;145.3015332682;-38.1034061536;145.3017911286;0.0240081782065627
35077;3290;-38.1034061536;145.3017911286;-38.1034323673;145.3019939319;0.0188820522431274
35078;3290;-38.1034323673;145.3019939319;-38.1034325057;145.3019950029;9.971506190717604e-05
35079;3291;-38.1171249805;145.3260808391;-38.1171962114;145.3260658669;0.008429489237131
35080;3291;-38.1171962114;145.3260658669;-38.1174828168;145.3260056244;0.0339169824980028
35081;3292;-38.0225284081;145.3365885379;-38.022603535;145.3366067625;0.0089301433163086
35082;3292;-38.022603535;145.3366067625;-38.0231333021;145.3367352766;0.0629720737867553
35083;3292;-38.0231333021;145.3367352766;-38.0232567396;145.3365642772;0.0213321750133239
35084;3293;-38.0351891238;145.2510824562;-38.0352489692;145.2515279398;0.0415581513720932
35085;3293;-38.0352489692;145.2515279398;-38.0353500274;145.2522802922;0.0701849456078124
35086;3293;-38.0353500274;145.2522802922;-38.0353572505;145.2523370874;0.0052905098068671
35087;3293;-38.0353572505;145.2523370874;-38.0353591113;145.2523863475;0.0045351440396146
35088;3293;-38.0353591113;145.2523863475;-38.0353569362;145.252435593;0.0045357095397559
35089;3293;-38.0353569362;145.252435593;-38.035349339;145.252492304;0.0052900142492885
35090;3293;-38.035349339;145.252492304;-38.0353364033;145.2525474602;0.0052922236181397
35091;3293;-38.0353364033;145.2525474602;-38.0353276774;145.2525735307;0.0026049213629352
35092;3293;-38.0353276774;145.2525735307;-38.0353212007;145.2525928815;0.001933496091162
35093;3293;-38.0353212007;145.2525928815;-38.0353023792;145.2526360804;0.0045398443028863
35094;3293;-38.0353023792;145.2526360804;-38.0352801039;145.2526766473;0.0045475970582728
35095;3294;-38.0345412778;145.3430405127;-38.0345662349;145.3432394038;0.0185207926074617
35096;3295;-37.996727428;145.268093867;-37.9967683597;145.2681298101;0.0055348928228989
35097;3295;-37.9967683597;145.2681298101;-37.9977200151;145.2689654957;0.1286857954825632
35098;3295;-37.9977200151;145.2689654957;-37.997820272;145.2690536673;0.013563608677667
35099;3295;-37.997820272;145.2690536673;-37.9978783819;145.2691180855;0.0085798368898447
35100;3295;-37.9978783819;145.2691180855;-37.9979296172;145.2691912362;0.008575734101544
35101;3295;-37.9979296172;145.2691912362;-37.9979738982;145.2692755413;0.0088778131195383
35102;3295;-37.9979738982;145.2692755413;-37.9982397511;145.2698201976;0.0561391945660744
35103;3295;-37.9982397511;145.2698201976;-37.9983580071;145.2700653667;0.0251877652117043
35104;3295;-37.9983580071;145.2700653667;-37.9984548023;145.2708636976;0.0707766786906974
35105;3295;-37.9984548023;145.2708636976;-37.9984793525;145.2712396078;0.0330519185015026
